,0,1,2
1279,ECTM.S1SG1310,2013.12,
1280,ECTM.S1SG1310,2014.01,
1281,ECTM.S1SG1310,2014.02,
1282,ECTM.S1SG1310,2014.03,
1283,ECTM.S1SG1310,2014.04,
1284,ECTM.S1SG1310,2014.05,
1285,ECTM.S1SG1310,2014.06,
1286,ECTM.S1SG1310,2014.07,
1287,ECTM.S1SG1310,2014.08,
1288,ECTM.S1SG1310,2014.09,
1289,ECTM.S1SG1310,2014.1,
1290,ECTM.S1SG1310,2014.11,
1291,ECTM.S1SG1310,2014.12,
1292,ECTM.S1SG1310,2015.01,
1293,ECTM.S1SG1310,2015.02,
1294,ECTM.S1SG1310,2015.03,
1295,ECTM.S1SG1310,2015.04,
1296,ECTM.S1SG1310,2015.05,
1297,ECTM.S1SG1310,2015.06,
1298,ECTM.S1SG1310,2015.07,
1299,ECTM.S1SG1310,2015.08,
1300,ECTM.S1SG1310,2015.09,
1301,ECTM.S1SG1310,2015.1,
1302,ECTM.S1SG1310,2015.11,
1303,ECTM.S1SG1310,2015.12,
1304,ECTM.S1SG1310,2016.01,
1305,ECTM.S1SG1310,2016.02,
1306,ECTM.S1SG1310,2016.03,
1307,ECTM.S1SG1310,2016.04,
1308,ECTM.S1SG1310,2016.05,
1309,ECTM.S1SG1310,2016.06,
1310,ECTM.S1SG1310,2016.07,
1311,ECTM.S1SG1310,2016.08,
1312,ECTM.S1SG1310,2016.09,
1313,ECTM.S1SG1310,2016.1,
1314,ECTM.S1SG1310,2016.11,
1315,ECTM.S1SG1310,2016.12,
1316,ECTM.S1SG1310,2017.01,
1317,ECTM.S1SG1310,2017.02,
1318,ECTM.S1SG1310,2017.03,
1319,ECTM.S1SG1310,2017.04,
1320,ECTM.S1SG1310,2017.05,
1321,ECTM.S1SG1310,2017.06,
1322,ECTM.S1SG1310,2017.07,
1323,ECTM.S1SG1310,2017.08,
1324,ECTM.S1SG1310,2017.09,
1325,ECTM.S1SG1310,2017.1,
1326,ECTM.S1SG1310,2017.11,
1327,ECTM.S1SG1310,2017.12,
1328,ECTM.S1SG1310,2018.01,
1329,ECTM.S1SG1310,2018.02,
1330,ECTM.S1SG1310,2018.03,
1331,ECTM.S1SG1310,2018.04,
1332,ECTM.S1SG1310,2018.05,
1333,ECTM.S1SG1310,2018.06,
1334,ECTM.S1SG1310,2018.07,
1335,ECTM.S1SG1310,2018.08,
1336,ECTM.S1SG1310,2018.09,
1337,ECTM.S1SG1310,2018.1,
1338,ECTM.S1SG1310,2018.11,
1339,ECTM.S1SG1310,2018.12,
1340,ECTM.S1SG1310,2019.01,
1341,ECTM.S1SG1310,2019.02,
1342,ECTM.S1SG1310,2019.03,
1343,ECTM.S1SG1310,2019.04,
1344,ECTM.S1SG1310,2019.05,
1345,ECTM.S1SG1310,2019.06,
1346,ECTM.S1SG1310,2019.07,
1347,ECTM.S1SG1310,2019.08,
1348,ECTM.S1SG1310,2019.09,
1349,ECTM.S1SG1310,2019.1,
1350,ECTM.S1SG1310,2019.11,
1351,ECTM.S1SG1310,2019.12,
1352,ECTM.S1SG1310,2020.01,
1353,ECTM.S1SG1310,2020.02,
1354,ECTM.S1SG1310,2020.03,
1355,ECTM.S1SG1310,2020.04,
1356,ECTM.S1SG1310,2020.05,
1357,ECTM.S1SG1310,2020.06,
1358,ECTM.S1SG1310,2020.07,
1359,ECTM.S1SG1310,2020.08,
1360,ECTM.S1SG1310,2020.09,
1361,ECTM.S1SG1310,2020.1,
1362,ECTM.S1SG1310,2020.11,
1363,ECTM.S1SG1310,2020.12,
1364,ECTM.S1SG1310,2021.01,
1365,ECTM.S1SG1310,2021.02,
1366,ECTM.S1SG1310,2021.03,
1367,ECTM.S1SG1310,2021.04,
1368,ECTM.S1AG1321,2007.01,112
1369,ECTM.S1AG1321,2007.02,109.3
1370,ECTM.S1AG1321,2007.03,121.3
1371,ECTM.S1AG1321,2007.04,105.9
1372,ECTM.S1AG1321,2007.05,109.4
1373,ECTM.S1AG1321,2007.06,104.1
1374,ECTM.S1AG1321,2007.07,105.7
1375,ECTM.S1AG1321,2007.08,106.3
1376,ECTM.S1AG1321,2007.09,104.7
1377,ECTM.S1AG1321,2007.1,114.7
1378,ECTM.S1AG1321,2007.11,126.9
1379,ECTM.S1AG1321,2007.12,202
1380,ECTM.S1AG1321,2008.01,119.3
1381,ECTM.S1AG1321,2008.02,117.5
1382,ECTM.S1AG1321,2008.03,117.9
1383,ECTM.S1AG1321,2008.04,110.6
1384,ECTM.S1AG1321,2008.05,110.3
1385,ECTM.S1AG1321,2008.06,96.3
1386,ECTM.S1AG1321,2008.07,107.1
1387,ECTM.S1AG1321,2008.08,101.7
1388,ECTM.S1AG1321,2008.09,106.1
1389,ECTM.S1AG1321,2008.1,115.5
1390,ECTM.S1AG1321,2008.11,126.2
1391,ECTM.S1AG1321,2008.12,198.1
1392,ECTM.S1AG1321,2009.01,122.2
1393,ECTM.S1AG1321,2009.02,111.7
1394,ECTM.S1AG1321,2009.03,123.2
1395,ECTM.S1AG1321,2009.04,110.6
1396,ECTM.S1AG1321,2009.05,109.6
1397,ECTM.S1AG1321,2009.06,97.5
1398,ECTM.S1AG1321,2009.07,114
1399,ECTM.S1AG1321,2009.08,104.1
1400,ECTM.S1AG1321,2009.09,107
1401,ECTM.S1AG1321,2009.1,111.7
1402,ECTM.S1AG1321,2009.11,124.5
1403,ECTM.S1AG1321,2009.12,193.6
1404,ECTM.S1AG1321,2010.01,115.6
1405,ECTM.S1AG1321,2010.02,109.2
1406,ECTM.S1AG1321,2010.03,122.5
1407,ECTM.S1AG1321,2010.04,107.6
1408,ECTM.S1AG1321,2010.05,100.5
1409,ECTM.S1AG1321,2010.06,98.8
1410,ECTM.S1AG1321,2010.07,114.3
1411,ECTM.S1AG1321,2010.08,98.3
1412,ECTM.S1AG1321,2010.09,102.9
1413,ECTM.S1AG1321,2010.1,107.3
1414,ECTM.S1AG1321,2010.11,124.6
1415,ECTM.S1AG1321,2010.12,196
1416,ECTM.S1AG1321,2011.01,113.6
1417,ECTM.S1AG1321,2011.02,105.2
1418,ECTM.S1AG1321,2011.03,118.8
1419,ECTM.S1AG1321,2011.04,106.8
1420,ECTM.S1AG1321,2011.05,103
1421,ECTM.S1AG1321,2011.06,94
1422,ECTM.S1AG1321,2011.07,108.8
1423,ECTM.S1AG1321,2011.08,97.3
1424,ECTM.S1AG1321,2011.09,102.2
1425,ECTM.S1AG1321,2011.1,107.5
1426,ECTM.S1AG1321,2011.11,122.6
1427,ECTM.S1AG1321,2011.12,198.6
1428,ECTM.S1AG1321,2012.01,116
1429,ECTM.S1AG1321,2012.02,113.7
1430,ECTM.S1AG1321,2012.03,118.3
1431,ECTM.S1AG1321,2012.04,103.3
1432,ECTM.S1AG1321,2012.05,107.4
1433,ECTM.S1AG1321,2012.06,101.8
1434,ECTM.S1AG1321,2012.07,106.8
1435,ECTM.S1AG1321,2012.08,101.1
1436,ECTM.S1AG1321,2012.09,99.9
1437,ECTM.S1AG1321,2012.1,108.6
1438,ECTM.S1AG1321,2012.11,123
1439,ECTM.S1AG1321,2012.12,195
1440,ECTM.S1AG1321,2013.01,116.1
1441,ECTM.S1AG1321,2013.02,108.5
1442,ECTM.S1AG1321,2013.03,116.1
1443,ECTM.S1AG1321,2013.04,103
1444,ECTM.S1AG1321,2013.05,106.2
1445,ECTM.S1AG1321,2013.06,96.4
1446,ECTM.S1AG1321,2013.07,110.3
1447,ECTM.S1AG1321,2013.08,102.5
1448,ECTM.S1AG1321,2013.09,96.7
1449,ECTM.S1AG1321,2013.1,111.4
1450,ECTM.S1AG1321,2013.11,127.9
1451,ECTM.S1AG1321,2013.12,199.2
1452,ECTM.S1AG1321,2014.01,118.2
1453,ECTM.S1AG1321,2014.02,108.2
1454,ECTM.S1AG1321,2014.03,116.4
1455,ECTM.S1AG1321,2014.04,106.2
1456,ECTM.S1AG1321,2014.05,110.9
1457,ECTM.S1AG1321,2014.06,94.4
1458,ECTM.S1AG1321,2014.07,108.8
1459,ECTM.S1AG1321,2014.08,103.6
1460,ECTM.S1AG1321,2014.09,102.7
1461,ECTM.S1AG1321,2014.1,114.2
1462,ECTM.S1AG1321,2014.11,126.1
1463,ECTM.S1AG1321,2014.12,207.2
1464,ECTM.S1AG1321,2015.01,124.4
1465,ECTM.S1AG1321,2015.02,112.6
1466,ECTM.S1AG1321,2015.03,123.6
1467,ECTM.S1AG1321,2015.04,114.8
1468,ECTM.S1AG1321,2015.05,103.7
1469,ECTM.S1AG1321,2015.06,94.7
1470,ECTM.S1AG1321,2015.07,107
1471,ECTM.S1AG1321,2015.08,98.2
1472,ECTM.S1AG1321,2015.09,102.5
1473,ECTM.S1AG1321,2015.1,114.1
1474,ECTM.S1AG1321,2015.11,123.9
1475,ECTM.S1AG1321,2015.12,208.7
1476,ECTM.S1AG1321,2016.01,122.1
1477,ECTM.S1AG1321,2016.02,114.7
1478,ECTM.S1AG1321,2016.03,119.4
1479,ECTM.S1AG1321,2016.04,113.2
1480,ECTM.S1AG1321,2016.05,109.6
1481,ECTM.S1AG1321,2016.06,99.4
1482,ECTM.S1AG1321,2016.07,109.6
1483,ECTM.S1AG1321,2016.08,101.7
1484,ECTM.S1AG1321,2016.09,108.2
1485,ECTM.S1AG1321,2016.1,118
1486,ECTM.S1AG1321,2016.11,130.5
1487,ECTM.S1AG1321,2016.12,225.1
1488,ECTM.S1AG1321,2017.01,132.8
1489,ECTM.S1AG1321,2017.02,115.7
1490,ECTM.S1AG1321,2017.03,126.3
1491,ECTM.S1AG1321,2017.04,114.7
1492,ECTM.S1AG1321,2017.05,113.6
1493,ECTM.S1AG1321,2017.06,103
1494,ECTM.S1AG1321,2017.07,114.2
1495,ECTM.S1AG1321,2017.08,106.5
1496,ECTM.S1AG1321,2017.09,109.4
1497,ECTM.S1AG1321,2017.1,120.7
1498,ECTM.S1AG1321,2017.11,137.3
1499,ECTM.S1AG1321,2017.12,231.4
1500,ECTM.S1AG1321,2018.01,132
1501,ECTM.S1AG1321,2018.02,115.5
1502,ECTM.S1AG1321,2018.03,125.6
1503,ECTM.S1AG1321,2018.04,116.3
1504,ECTM.S1AG1321,2018.05,115.5
1505,ECTM.S1AG1321,2018.06,107.2
1506,ECTM.S1AG1321,2018.07,113.8
1507,ECTM.S1AG1321,2018.08,110.2
1508,ECTM.S1AG1321,2018.09,111.8
1509,ECTM.S1AG1321,2018.1,128.8
1510,ECTM.S1AG1321,2018.11,145.1
1511,ECTM.S1AG1321,2018.12,230.5
1512,ECTM.S1AG1321,2019.01,138.9
1513,ECTM.S1AG1321,2019.02,120.2
1514,ECTM.S1AG1321,2019.03,130
1515,ECTM.S1AG1321,2019.04,125.7
1516,ECTM.S1AG1321,2019.05,122.8
1517,ECTM.S1AG1321,2019.06,111.1
1518,ECTM.S1AG1321,2019.07,118.9
1519,ECTM.S1AG1321,2019.08,119.5
1520,ECTM.S1AG1321,2019.09,115.5
1521,ECTM.S1AG1321,2019.1,133.1
1522,ECTM.S1AG1321,2019.11,164.4
1523,ECTM.S1AG1321,2019.12,259
1524,ECTM.S1AG1321,2020.01,157.9
1525,ECTM.S1AG1321,2020.02,143.8
1526,ECTM.S1AG1321,2020.03,131.8
1527,ECTM.S1AG1321,2020.04,24.9
1528,ECTM.S1AG1321,2020.05,144.1
1529,ECTM.S1AG1321,2020.06,152.6
1530,ECTM.S1AG1321,2020.07,152.9
1531,ECTM.S1AG1321,2020.08,127.6
1532,ECTM.S1AG1321,2020.09,151.1
1533,ECTM.S1AG1321,2020.1,169.6
1534,ECTM.S1AG1321,2020.11,180.9
1535,ECTM.S1AG1321,2020.12,274.8
1536,ECTM.S1AG1321,2021.01,167.1
1537,ECTM.S1AG1321,2021.02,141.6
1538,ECTM.S1AG1321,2021.03,152.9
1539,ECTM.S1AG1321,2021.04,159.6
1540,ECTM.S1SG1321,2007.03,
1541,ECTM.S1SG1321,2007.04,
1542,ECTM.S1SG1321,2007.05,
1543,ECTM.S1SG1321,2007.06,
1544,ECTM.S1SG1321,2007.07,
1545,ECTM.S1SG1321,2007.08,
1546,ECTM.S1SG1321,2007.09,
1547,ECTM.S1SG1321,2007.1,
1548,ECTM.S1SG1321,2007.11,
1549,ECTM.S1SG1321,2007.12,
1550,ECTM.S1SG1321,2008.01,
1551,ECTM.S1SG1321,2008.02,
1552,ECTM.S1SG1321,2008.03,
1553,ECTM.S1SG1321,2008.04,
1554,ECTM.S1SG1321,2008.05,
1555,ECTM.S1SG1321,2008.06,
1556,ECTM.S1SG1321,2008.07,
1557,ECTM.S1SG1321,2008.08,
1558,ECTM.S1SG1321,2008.09,
1559,ECTM.S1SG1321,2008.1,
1560,ECTM.S1SG1321,2008.11,
1561,ECTM.S1SG1321,2008.12,
1562,ECTM.S1SG1321,2009.01,
1563,ECTM.S1SG1321,2009.02,
1564,ECTM.S1SG1321,2009.03,
1565,ECTM.S1SG1321,2009.04,
1566,ECTM.S1SG1321,2009.05,
1567,ECTM.S1SG1321,2009.06,
1568,ECTM.S1SG1321,2009.07,
1569,ECTM.S1SG1321,2009.08,
1570,ECTM.S1SG1321,2009.09,
1571,ECTM.S1SG1321,2009.1,
1572,ECTM.S1SG1321,2009.11,
1573,ECTM.S1SG1321,2009.12,
1574,ECTM.S1SG1321,2010.01,
1575,ECTM.S1SG1321,2010.02,
1576,ECTM.S1SG1321,2010.03,
1577,ECTM.S1SG1321,2010.04,
1578,ECTM.S1SG1321,2010.05,
1579,ECTM.S1SG1321,2010.06,
1580,ECTM.S1SG1321,2010.07,
1581,ECTM.S1SG1321,2010.08,
1582,ECTM.S1SG1321,2010.09,
1583,ECTM.S1SG1321,2010.1,
1584,ECTM.S1SG1321,2010.11,
1585,ECTM.S1SG1321,2010.12,
1586,ECTM.S1SG1321,2011.01,
1587,ECTM.S1SG1321,2011.02,
1588,ECTM.S1SG1321,2011.03,
1589,ECTM.S1SG1321,2011.04,
1590,ECTM.S1SG1321,2011.05,
1591,ECTM.S1SG1321,2011.06,
1592,ECTM.S1SG1321,2011.07,
1593,ECTM.S1SG1321,2011.08,
1594,ECTM.S1SG1321,2011.09,
1595,ECTM.S1SG1321,2011.1,
1596,ECTM.S1SG1321,2011.11,
1597,ECTM.S1SG1321,2011.12,
1598,ECTM.S1SG1321,2012.01,
1599,ECTM.S1SG1321,2012.02,
1600,ECTM.S1SG1321,2012.03,
1601,ECTM.S1SG1321,2012.04,
1602,ECTM.S1SG1321,2012.05,
1603,ECTM.S1SG1321,2012.06,
1604,ECTM.S1SG1321,2012.07,
1605,ECTM.S1SG1321,2012.08,
1606,ECTM.S1SG1321,2012.09,
1607,ECTM.S1SG1321,2012.1,
1608,ECTM.S1SG1321,2012.11,
1609,ECTM.S1SG1321,2012.12,
1610,ECTM.S1SG1321,2013.01,
1611,ECTM.S1SG1321,2013.02,
1612,ECTM.S1SG1321,2013.03,
1613,ECTM.S1SG1321,2013.04,
1614,ECTM.S1SG1321,2013.05,
1615,ECTM.S1SG1321,2013.06,
1616,ECTM.S1SG1321,2013.07,
1617,ECTM.S1SG1321,2013.08,
1618,ECTM.S1SG1321,2013.09,
1619,ECTM.S1SG1321,2013.1,
1620,ECTM.S1SG1321,2013.11,
1621,ECTM.S1SG1321,2013.12,
1622,ECTM.S1SG1321,2014.01,
1623,ECTM.S1SG1321,2014.02,
1624,ECTM.S1SG1321,2014.03,
1625,ECTM.S1SG1321,2014.04,
1626,ECTM.S1SG1321,2014.05,
1627,ECTM.S1SG1321,2014.06,
1628,ECTM.S1SG1321,2014.07,
1629,ECTM.S1SG1321,2014.08,
1630,ECTM.S1SG1321,2014.09,
1631,ECTM.S1SG1321,2014.1,
1632,ECTM.S1SG1321,2014.11,
1633,ECTM.S1SG1321,2014.12,
1634,ECTM.S1SG1321,2015.01,
1635,ECTM.S1SG1321,2015.02,
1636,ECTM.S1SG1321,2015.03,
1637,ECTM.S1SG1321,2015.04,
1638,ECTM.S1SG1321,2015.05,
1639,ECTM.S1SG1321,2015.06,
1640,ECTM.S1SG1321,2015.07,
1641,ECTM.S1SG1321,2015.08,
1642,ECTM.S1SG1321,2015.09,
1643,ECTM.S1SG1321,2015.1,
1644,ECTM.S1SG1321,2015.11,
1645,ECTM.S1SG1321,2015.12,
1646,ECTM.S1SG1321,2016.01,
1647,ECTM.S1SG1321,2016.02,
1648,ECTM.S1SG1321,2016.03,
1649,ECTM.S1SG1321,2016.04,
1650,ECTM.S1SG1321,2016.05,
1651,ECTM.S1SG1321,2016.06,
1652,ECTM.S1SG1321,2016.07,
1653,ECTM.S1SG1321,2016.08,
1654,ECTM.S1SG1321,2016.09,
1655,ECTM.S1SG1321,2016.1,
1656,ECTM.S1SG1321,2016.11,
1657,ECTM.S1SG1321,2016.12,
1658,ECTM.S1SG1321,2017.01,
1659,ECTM.S1SG1321,2017.02,
1660,ECTM.S1SG1321,2017.03,
1661,ECTM.S1SG1321,2017.04,
1662,ECTM.S1SG1321,2017.05,
1663,ECTM.S1SG1321,2017.06,
1664,ECTM.S1SG1321,2017.07,
1665,ECTM.S1SG1321,2017.08,
1666,ECTM.S1SG1321,2017.09,
1667,ECTM.S1SG1321,2017.1,
1668,ECTM.S1SG1321,2017.11,
1669,ECTM.S1SG1321,2017.12,
1670,ECTM.S1SG1321,2018.01,
1671,ECTM.S1SG1321,2018.02,
1672,ECTM.S1SG1321,2018.03,
1673,ECTM.S1SG1321,2018.04,
1674,ECTM.S1SG1321,2018.05,
1675,ECTM.S1SG1321,2018.06,
1676,ECTM.S1SG1321,2018.07,
1677,ECTM.S1SG1321,2018.08,
1678,ECTM.S1SG1321,2018.09,
1679,ECTM.S1SG1321,2018.1,
1680,ECTM.S1SG1321,2018.11,
1681,ECTM.S1SG1321,2018.12,
1682,ECTM.S1SG1321,2019.01,
1683,ECTM.S1SG1321,2019.02,
1684,ECTM.S1SG1321,2019.03,
1685,ECTM.S1SG1321,2019.04,
1686,ECTM.S1SG1321,2019.05,
1687,ECTM.S1SG1321,2019.06,
1688,ECTM.S1SG1321,2019.07,
1689,ECTM.S1SG1321,2019.08,
1690,ECTM.S1SG1321,2019.09,
1691,ECTM.S1SG1321,2019.1,
1692,ECTM.S1SG1321,2019.11,
1693,ECTM.S1SG1321,2019.12,
1694,ECTM.S1SG1321,2020.01,
1695,ECTM.S1SG1321,2020.02,
1696,ECTM.S1SG1321,2020.03,
1697,ECTM.S1SG1321,2020.04,
1698,ECTM.S1SG1321,2020.05,
1699,ECTM.S1SG1321,2020.06,
1700,ECTM.S1SG1321,2020.07,
1701,ECTM.S1SG1321,2020.08,
1702,ECTM.S1SG1321,2020.09,
1703,ECTM.S1SG1321,2020.1,
1704,ECTM.S1SG1321,2020.11,
1705,ECTM.S1SG1321,2020.12,
1706,ECTM.S1SG1321,2021.01,
1707,ECTM.S1SG1321,2021.02,
1708,ECTM.S1SG1321,2021.03,
1709,ECTM.S1SG1321,2021.04,
1710,ECTM.S1AG1330,2007.01,220.5
1711,ECTM.S1AG1330,2007.02,206.9
1712,ECTM.S1AG1330,2007.03,228.7
1713,ECTM.S1AG1330,2007.04,239.4
1714,ECTM.S1AG1330,2007.05,218.7
1715,ECTM.S1AG1330,2007.06,235.3
1716,ECTM.S1AG1330,2007.07,226.9
1717,ECTM.S1AG1330,2007.08,211.1
1718,ECTM.S1AG1330,2007.09,223
1719,ECTM.S1AG1330,2007.1,234.9
1720,ECTM.S1AG1330,2007.11,260
1721,ECTM.S1AG1330,2007.12,433.3
1722,ECTM.S1AG1330,2008.01,222.6
1723,ECTM.S1AG1330,2008.02,218.1
1724,ECTM.S1AG1330,2008.03,223.2
1725,ECTM.S1AG1330,2008.04,223.4
1726,ECTM.S1AG1330,2008.05,233.7
1727,ECTM.S1AG1330,2008.06,212.6
1728,ECTM.S1AG1330,2008.07,192.7
1729,ECTM.S1AG1330,2008.08,180.2
1730,ECTM.S1AG1330,2008.09,176.2
1731,ECTM.S1AG1330,2008.1,200.6
1732,ECTM.S1AG1330,2008.11,228.1
1733,ECTM.S1AG1330,2008.12,370.8
1734,ECTM.S1AG1330,2009.01,199
1735,ECTM.S1AG1330,2009.02,174.3
1736,ECTM.S1AG1330,2009.03,183.6
1737,ECTM.S1AG1330,2009.04,205.4
1738,ECTM.S1AG1330,2009.05,213.7
1739,ECTM.S1AG1330,2009.06,187.6
1740,ECTM.S1AG1330,2009.07,197.5
1741,ECTM.S1AG1330,2009.08,178.7
1742,ECTM.S1AG1330,2009.09,182
1743,ECTM.S1AG1330,2009.1,206.1
1744,ECTM.S1AG1330,2009.11,225.6
1745,ECTM.S1AG1330,2009.12,375.3
1746,ECTM.S1AG1330,2010.01,204.7
1747,ECTM.S1AG1330,2010.02,172
1748,ECTM.S1AG1330,2010.03,196.8
1749,ECTM.S1AG1330,2010.04,197.8
1750,ECTM.S1AG1330,2010.05,205.7
1751,ECTM.S1AG1330,2010.06,189.3
1752,ECTM.S1AG1330,2010.07,200.5
1753,ECTM.S1AG1330,2010.08,178.7
1754,ECTM.S1AG1330,2010.09,187.8
1755,ECTM.S1AG1330,2010.1,208
1756,ECTM.S1AG1330,2010.11,237.7
1757,ECTM.S1AG1330,2010.12,388.8
1758,ECTM.S1AG1330,2011.01,204.9
1759,ECTM.S1AG1330,2011.02,169.6
1760,ECTM.S1AG1330,2011.03,201.9
1761,ECTM.S1AG1330,2011.04,218.5
1762,ECTM.S1AG1330,2011.05,204.2
1763,ECTM.S1AG1330,2011.06,210.5
1764,ECTM.S1AG1330,2011.07,219.5
1765,ECTM.S1AG1330,2011.08,188.3
1766,ECTM.S1AG1330,2011.09,196.8
1767,ECTM.S1AG1330,2011.1,225.8
1768,ECTM.S1AG1330,2011.11,254.7
1769,ECTM.S1AG1330,2011.12,413.4
1770,ECTM.S1AG1330,2012.01,212.9
1771,ECTM.S1AG1330,2012.02,196.5
1772,ECTM.S1AG1330,2012.03,217.5
1773,ECTM.S1AG1330,2012.04,214.1
1774,ECTM.S1AG1330,2012.05,225.5
1775,ECTM.S1AG1330,2012.06,219.7
1776,ECTM.S1AG1330,2012.07,213.4
1777,ECTM.S1AG1330,2012.08,204.7
1778,ECTM.S1AG1330,2012.09,197.7
1779,ECTM.S1AG1330,2012.1,223.9
1780,ECTM.S1AG1330,2012.11,267.3
1781,ECTM.S1AG1330,2012.12,407.3
1782,ECTM.S1AG1330,2013.01,214.4
1783,ECTM.S1AG1330,2013.02,183.2
1784,ECTM.S1AG1330,2013.03,209.4
1785,ECTM.S1AG1330,2013.04,215.1
1786,ECTM.S1AG1330,2013.05,226.5
1787,ECTM.S1AG1330,2013.06,216.7
1788,ECTM.S1AG1330,2013.07,203.9
1789,ECTM.S1AG1330,2013.08,201.8
1790,ECTM.S1AG1330,2013.09,189.3
1791,ECTM.S1AG1330,2013.1,224.3
1792,ECTM.S1AG1330,2013.11,260
1793,ECTM.S1AG1330,2013.12,419.9
1794,ECTM.S1AG1330,2014.01,220.9
1795,ECTM.S1AG1330,2014.02,190.9
1796,ECTM.S1AG1330,2014.03,211.5
1797,ECTM.S1AG1330,2014.04,221.6
1798,ECTM.S1AG1330,2014.05,236.3
1799,ECTM.S1AG1330,2014.06,209.7
1800,ECTM.S1AG1330,2014.07,218.1
1801,ECTM.S1AG1330,2014.08,202.8
1802,ECTM.S1AG1330,2014.09,204.8
1803,ECTM.S1AG1330,2014.1,230.7
1804,ECTM.S1AG1330,2014.11,267.8
1805,ECTM.S1AG1330,2014.12,432.6
1806,ECTM.S1AG1330,2015.01,235.5
1807,ECTM.S1AG1330,2015.02,203.9
1808,ECTM.S1AG1330,2015.03,226
1809,ECTM.S1AG1330,2015.04,233.8
1810,ECTM.S1AG1330,2015.05,251.1
1811,ECTM.S1AG1330,2015.06,224.5
1812,ECTM.S1AG1330,2015.07,234.6
1813,ECTM.S1AG1330,2015.08,219.5
1814,ECTM.S1AG1330,2015.09,229.5
1815,ECTM.S1AG1330,2015.1,252.9
1816,ECTM.S1AG1330,2015.11,286.6
1817,ECTM.S1AG1330,2015.12,452.5
1818,ECTM.S1AG1330,2016.01,243.3
1819,ECTM.S1AG1330,2016.02,220.6
1820,ECTM.S1AG1330,2016.03,238.7
1821,ECTM.S1AG1330,2016.04,242.8
1822,ECTM.S1AG1330,2016.05,249.7
1823,ECTM.S1AG1330,2016.06,241.5
1824,ECTM.S1AG1330,2016.07,242.3
1825,ECTM.S1AG1330,2016.08,219.1
1826,ECTM.S1AG1330,2016.09,233.2
1827,ECTM.S1AG1330,2016.1,243.6
1828,ECTM.S1AG1330,2016.11,277.4
1829,ECTM.S1AG1330,2016.12,445
1830,ECTM.S1AG1330,2017.01,260.7
1831,ECTM.S1AG1330,2017.02,231.4
1832,ECTM.S1AG1330,2017.03,258.6
1833,ECTM.S1AG1330,2017.04,274.5
1834,ECTM.S1AG1330,2017.05,289.3
1835,ECTM.S1AG1330,2017.06,263.6
1836,ECTM.S1AG1330,2017.07,274.3
1837,ECTM.S1AG1330,2017.08,246.7
1838,ECTM.S1AG1330,2017.09,252.9
1839,ECTM.S1AG1330,2017.1,275.4
1840,ECTM.S1AG1330,2017.11,320
1841,ECTM.S1AG1330,2017.12,488.7
1842,ECTM.S1AG1330,2018.01,252.3
1843,ECTM.S1AG1330,2018.02,225
1844,ECTM.S1AG1330,2018.03,267
1845,ECTM.S1AG1330,2018.04,263.8
1846,ECTM.S1AG1330,2018.05,274.6
1847,ECTM.S1AG1330,2018.06,275.6
1848,ECTM.S1AG1330,2018.07,268.9
1849,ECTM.S1AG1330,2018.08,260
1850,ECTM.S1AG1330,2018.09,267.5
1851,ECTM.S1AG1330,2018.1,290
1852,ECTM.S1AG1330,2018.11,345.1
1853,ECTM.S1AG1330,2018.12,509.4
1854,ECTM.S1AG1330,2019.01,283.2
1855,ECTM.S1AG1330,2019.02,250.2
1856,ECTM.S1AG1330,2019.03,270.9
1857,ECTM.S1AG1330,2019.04,294.1
1858,ECTM.S1AG1330,2019.05,295.1
1859,ECTM.S1AG1330,2019.06,293.5
1860,ECTM.S1AG1330,2019.07,293.5
1861,ECTM.S1AG1330,2019.08,286.4
1862,ECTM.S1AG1330,2019.09,276.5
1863,ECTM.S1AG1330,2019.1,314.2
1864,ECTM.S1AG1330,2019.11,381.4
1865,ECTM.S1AG1330,2019.12,533
1866,ECTM.S1AG1330,2020.01,297.4
1867,ECTM.S1AG1330,2020.02,286.3
1868,ECTM.S1AG1330,2020.03,266.2
1869,ECTM.S1AG1330,2020.04,93.3
1870,ECTM.S1AG1330,2020.05,326
1871,ECTM.S1AG1330,2020.06,351.6
1872,ECTM.S1AG1330,2020.07,334.5
1873,ECTM.S1AG1330,2020.08,278.6
1874,ECTM.S1AG1330,2020.09,308.4
1875,ECTM.S1AG1330,2020.1,343.1
1876,ECTM.S1AG1330,2020.11,383.1
1877,ECTM.S1AG1330,2020.12,555.1
1878,ECTM.S1AG1330,2021.01,314.4
1879,ECTM.S1AG1330,2021.02,281.2
1880,ECTM.S1AG1330,2021.03,320.4
1881,ECTM.S1AG1330,2021.04,336.9
1882,ECTM.S1SG1330,2007.03,
1883,ECTM.S1SG1330,2007.04,
1884,ECTM.S1SG1330,2007.05,
1885,ECTM.S1SG1330,2007.06,
1886,ECTM.S1SG1330,2007.07,
1887,ECTM.S1SG1330,2007.08,
1888,ECTM.S1SG1330,2007.09,
1889,ECTM.S1SG1330,2007.1,
1890,ECTM.S1SG1330,2007.11,
1891,ECTM.S1SG1330,2007.12,
1892,ECTM.S1SG1330,2008.01,
1893,ECTM.S1SG1330,2008.02,
1894,ECTM.S1SG1330,2008.03,
1895,ECTM.S1SG1330,2008.04,
1896,ECTM.S1SG1330,2008.05,
1897,ECTM.S1SG1330,2008.06,
1898,ECTM.S1SG1330,2008.07,
